Symptom_id	Is_severe	Name
118058	0	Visceral pain
496952	0	Vision abnormal neonatal
278	0	Vision blurred
442	0	Visual acuity reduced
111243	0	Visual acuity reduced transiently
22409	0	Visual acuity tests abnormal
120975	0	Visual brightness
90198	0	Visual evoked potentials abnormal
6378	0	Visual field defect
610272	0	Visual field tests abnormal
17	0	Visual impairment
136191	0	Visual pathway disorder
36415	0	Visual perseveration
211012	0	Vital capacity decreased
320709	0	Vital functions abnormal
45792	0	Vitamin B complex deficiency
313053	0	Vitamin B1 decreased
129900	0	Vitamin B1 deficiency
11898	0	Vitamin B12 decreased
8172	0	Vitamin B12 deficiency
456101	0	Vitamin B12 increased
355644	0	Vitamin B6 decreased
273838	0	Vitamin B6 deficiency
659834	0	Vitamin B6 increased
876637	0	Vitamin C decreased
244215	0	Vitamin C deficiency
74496	0	Vitamin D abnormal
3318	0	Vitamin D decreased
8174	0	Vitamin D deficiency
376381	0	Vitamin D increased
692269	0	Vitamin K decreased
468572	0	Vitamin K deficiency
567123	0	Vitamin K increased
550749	0	Vitello-intestinal duct remnant
84168	0	VIth nerve paralysis
844673	0	VIth nerve paresis
16996	0	Vitiligo
323322	0	Vitreal cells
259361	0	Vitrectomy
397305	0	Vitreous abscess
450505	0	Vitreous adhesions
853151	0	Vitreous degeneration
36559	0	Vitreous detachment
46642	0	Vitreous disorder
2067	0	Vitreous floaters
919	0	Vitreous haemorrhage
305773	0	Vitreous loss
219366	0	Vitreous opacities
94206	0	Vitritis
113648	0	Vocal cord cyst
25316	0	Vocal cord disorder
298493	0	Vocal cord inflammation
126750	0	Vocal cord neoplasm
389510	0	Vocal cord nodule removal
265441	0	Vocal cord paralysis
69617	0	Vocal cord paresis
222722	0	Vocal cord polyp
389484	0	Vocal cord thickening
453658	0	Vogt-Koyanagi-Harada syndrome
95095	0	Volume blood decreased
843424	0	Volume blood increased
107485	0	Volvulus
618968	0	Volvulus of small bowel
439	0	Vomiting
66209	0	Vomiting in pregnancy
6921	0	Vomiting projectile
266380	0	Von Willebrand^s disease
239669	0	Von Willebrand^s factor activity increased
833731	0	Von Willebrand^s factor activity normal
239673	0	Von Willebrand^s factor antigen increased
790188	0	Voyeurism
499280	0	Vth nerve injury
785910	0	Vulva cyst
379905	0	Vulval abscess
4977	0	Vulval cancer
814876	0	Vulval cancer recurrent
213273	0	Vulval cellulitis
724564	0	Vulval disorder
823570	0	Vulval haemorrhage
853383	0	Vulval laceration
226220	0	Vulval operation
276983	0	Vulval ulceration
250077	0	Vulvar dysplasia
89546	0	Vulvar erosion
501605	0	Vulvitis
763905	0	Vulvovaginal adhesion
1183	0	Vulvovaginal burning sensation
275550	0	Vulvovaginal candidiasis
4673	0	Vulvovaginal discomfort
76980	0	Vulvovaginal disorder
3299	0	Vulvovaginal dryness
83554	0	Vulvovaginal erythema
497931	0	Vulvovaginal human papilloma virus infection
71909	0	Vulvovaginal injury
895	0	Vulvovaginal mycotic infection
5828	0	Vulvovaginal pain
1186	0	Vulvovaginal pruritus
366768	0	Vulvovaginal rash
44207	0	Vulvovaginal swelling
132441	0	Vulvovaginitis
839413	0	Vulvovaginitis streptococcal
759156	0	Vulvovaginitis trichomonal
534922	0	Wagner^s disease
12077	0	Waist circumference increased
3082	0	Waldenstrom^s macroglobulinaemia
26134	0	Walking aid user
65499	0	Walking disability
3415	0	Walking distance test abnormal
28681	0	Wandering pacemaker
79860	0	Warm type haemolytic anaemia
317394	0	Water intoxication
29953	0	Waxy flexibility
341296	0	Weaning failure
51966	0	Weight abnormal
256883	0	Weight bearing difficulty
30172	0	Weight control
263801	0	Weight decrease neonatal
239	0	Weight decreased
2700	0	Weight fluctuation
6305	0	Weight gain poor
47	0	Weight increased
12819	0	Weight loss poor
271119	0	Wernicke-Korsakoff syndrome
133411	0	Wernicke^s encephalopathy
265303	0	West Nile viral infection
33099	0	Wheelchair user
485	0	Wheezing
354422	0	Whipple^s disease
304293	0	White blood cell count
62446	0	White blood cell count abnormal
952	0	White blood cell count decreased
26	0	White blood cell count increased
24115	0	White blood cell disorder
72404	0	White blood cell morphology abnormal
133358	0	White blood cells stool
48727	0	White blood cells urine
73658	0	White blood cells urine positive
10725	0	White matter lesion
811616	0	Whole body scan
626378	0	Winged scapula
23431	0	Wisdom teeth removal
11530	0	Withdrawal bleed
844074	0	Withdrawal hypertension
1405	0	Withdrawal syndrome
329180	0	Wolff-Parkinson-White syndrome
573	0	Wound
367412	0	Wound abscess
4971	0	Wound complication
7599	0	Wound contamination
502865	0	Wound decomposition
67829	0	Wound dehiscence
90100	0	Wound drainage
113328	0	Wound haematoma
20484	0	Wound haemorrhage
477	0	Wound infection
134172	0	Wound infection bacterial
756614	0	Wound infection fungal
36046	0	Wound infection pseudomonas
30735	0	Wound infection staphylococcal
47312	0	Wound necrosis
26997	0	Wound secretion
478148	0	Wound sepsis
136996	0	Wound treatment
712453	0	Wrist deformity
5779	0	Wrist fracture
10544	0	Wrist surgery
7025	0	Wrong device dispensed
370285	0	Wrong device used
2480	0	Wrong drug administered
1274	0	Wrong patient received medication
211322	0	Wrong technique in drug usage process
218	0	Wrong technique in product usage process
54027	0	X-ray abnormal
116825	0	X-ray of pelvis and hip abnormal
837797	0	Xanthelasma
790855	0	Xanthochromia
310751	0	Xanthoma
44492	0	Xanthopsia
269849	0	Xeroderma
300990	0	Xerophthalmia
221716	0	Xerosis
738425	0	XIIth nerve injury
1026	0	Yawning
546699	0	Yellow fever
20928	0	Yellow skin
755755	0	Yersinia infection
754151	0	Yersinia test positive
401432	0	Zinc deficiency
218882	0	Zygomycosis
7500	1	Abasia
355839	1	Abdominal abscess
441207	1	Abdominal adhesions
234049	1	Abdominal compartment syndrome
259962	1	Abdominal discomfort
259967	1	Abdominal distension
9213	1	Abdominal infection
561656	1	Abdominal injury
524946	1	Abdominal mass
581611	1	Abdominal operation
33759	1	Abdominal pain
910697	1	Abdominal pain lower
6977	1	Abdominal pain upper
303426	1	Abdominal rigidity
41981	1	Abdominal sepsis
853509	1	Abdominal wall anomaly
648848	1	Abdominal wall haemorrhage
49459	1	Abnormal behaviour
322717	1	Abnormal dreams
30863	1	Abnormal loss of weight
469266	1	Abnormal weight gain
467321	1	Abortion
360673	1	Abortion induced
10670	1	Abortion spontaneous
214098	1	Abscess
384734	1	Abscess limb
852313	1	Abscess neck
762586	1	Abulia
780052	1	Acarodermatitis
14341	1	Accident
484556	1	Accidental death
220473	1	Accidental exposure to product
93381	1	Accidental exposure to product by child
9014	1	Accidental overdose
51174	1	Acetabulum fracture
725542	1	Acetonaemia
116054	1	Acidosis
822456	1	Acne
283307	1	Acquired haemophilia
436800	1	Acquired immunodeficiency syndrome
506817	1	Activated partial thromboplastin time prolonged
859408	1	Activities of daily living impaired
134094	1	Acute abdomen
105228	1	Acute coronary syndrome
257476	1	Acute febrile neutrophilic dermatosis
591740	1	Acute generalised exanthematous pustulosis
69804	1	Acute graft versus host disease
230030	1	Acute graft versus host disease in intestine
230085	1	Acute graft versus host disease in liver
628628	1	Acute haemorrhagic leukoencephalitis
16309	1	Acute hepatic failure
43439	1	Acute interstitial pneumonitis
6990	1	Acute kidney injury
380393	1	Acute left ventricular failure
49810	1	Acute leukaemia
648838	1	Acute lung injury
10435	1	Acute lymphocytic leukaemia
512064	1	Acute lymphocytic leukaemia recurrent
4641	1	Acute myeloid leukaemia
17517	1	Acute myeloid leukaemia recurrent
21699	1	Acute myocardial infarction
486675	1	Acute prerenal failure
229247	1	Acute promyelocytic leukaemia
77421	1	Acute pulmonary oedema
11712	1	Acute respiratory distress syndrome
26522	1	Acute respiratory failure
730515	1	Acute right ventricular failure
700040	1	Acute stress disorder
558804	1	Adenocarcinoma
761750	1	Adenocarcinoma gastric
331032	1	Adenocarcinoma of colon
455245	1	Adenocarcinoma of salivary gland
131963	1	Adenocarcinoma pancreas
689390	1	Adenoid cystic carcinoma of salivary gland
581157	1	Adenoiditis
232049	1	Adenovirus infection
58142	1	Administration site extravasation
925493	1	Adrenal gland cancer
420629	1	Adrenal haemorrhage
118426	1	Adrenal insufficiency
286949	1	Adrenal mass
478646	1	Adrenal suppression
563441	1	Adrenalitis
286945	1	Adrenocortical carcinoma
326451	1	Adrenocortical insufficiency acute
256139	1	Adult T-cell lymphoma/leukaemia
796767	1	Adult T-cell lymphoma/leukaemia recurrent
103324	1	Adverse drug reaction
42928	1	Adverse event
263611	1	Adverse reaction
299937	1	Age-related macular degeneration
644904	1	Ageusia
49461	1	Aggression
49458	1	Agitation
478610	1	Agnosia
256953	1	Agonal rhythm
78140	1	Agranulocytosis
491592	1	Air embolism
334906	1	Akathisia
694098	1	Akinesia
129196	1	Alanine aminotransferase increased
309385	1	Alcohol abuse
822798	1	Alcohol interaction
748179	1	Alcohol poisoning
233355	1	Alcohol use
133660	1	Alcoholic liver disease
509276	1	Alcoholism
671784	1	Alkalosis
910698	1	Allergic myocarditis
336511	1	Alopecia
47663	1	Alpers^ disease
599790	1	Alpha-1 anti-trypsin deficiency
62269	1	Altered state of consciousness
240928	1	Alveolar lung disease
622016	1	Alveolar soft part sarcoma metastatic
475107	1	Alveolitis
651605	1	Alveolitis allergic
567745	1	Amaurosis
925494	1	Amenorrhoea
97781	1	American trypanosomiasis
378187	1	Amnesia
529166	1	Amniotic fluid volume decreased
111431	1	Amputation
525367	1	Amyloidosis
31592	1	Amyotrophic lateral sclerosis
6989	1	Anaemia
648857	1	Anaemic hypoxia
488822	1	Anaesthetic complication
651484	1	Anal atresia
584655	1	Anal cancer
641880	1	Anal cancer metastatic
912884	1	Anal fistula infection
547442	1	Anal haemorrhage
70231	1	Anal infection
27529	1	Anaphylactic reaction
57659	1	Anaphylactic shock
256789	1	Anaphylactoid shock
409503	1	Anaplastic astrocytoma
572608	1	Anaplastic large cell lymphoma T- and null-cell types
33105	1	Anaplastic large-cell lymphoma
361398	1	Anastomotic leak
627405	1	Anencephaly
25962	1	Aneurysm
110180	1	Aneurysm ruptured
383453	1	Angina pectoris
709938	1	Angina unstable
41888	1	Angioedema
74735	1	Angiopathy
135421	1	Angioplasty
55092	1	Angiosarcoma
72732	1	Angle closure glaucoma
225997	1	Anion gap increased
651488	1	Anorectal agenesis
33953	1	Anosmia
397686	1	Anoxia
273945	1	Anti-neutrophil cytoplasmic antibody positive vasculitis
512229	1	Anticonvulsant drug level increased
839344	1	Antidepressant drug clearance decreased
222755	1	Antiphospholipid syndrome
255585	1	Anuria
236802	1	Anxiety
723667	1	Aorta hypoplasia
5150	1	Aortic aneurysm
85675	1	Aortic aneurysm rupture
706320	1	Aortic calcification
786195	1	Aortic dilatation
230296	1	Aortic disorder
87549	1	Aortic dissection
334063	1	Aortic dissection rupture
817109	1	Aortic occlusion
315975	1	Aortic rupture
2065	1	Aortic stenosis
912506	1	Aortic thrombosis
854387	1	Aortic valve disease mixed
273219	1	Aortic valve incompetence
690103	1	Aortic valve stenosis
864534	1	Aorticopulmonary septal defect
808949	1	Aorto-duodenal fistula
325978	1	Aorto-oesophageal fistula
471510	1	Apathy
329614	1	Aphagia
7498	1	Aphasia
45927	1	Aplastic anaemia
62277	1	Apnoea
40729	1	Apnoea neonatal
63554	1	Appendicitis
466339	1	Appendicitis perforated
339155	1	Application site discharge
57212	1	Application site discolouration
315521	1	Application site erosion
57211	1	Application site erythema
315527	1	Application site haemorrhage
370877	1	Application site inflammation
339150	1	Application site irritation
315520	1	Application site pain
370878	1	Application site pruritus
57210	1	Application site pustules
120952	1	Application site rash
858776	1	Application site reaction
339153	1	Application site swelling
120955	1	Application site ulcer
57208	1	Application site vesicles
339151	1	Application site warmth
720493	1	Apraxia
312955	1	Areflexia
8581	1	Arrhythmia
472239	1	Arterial disorder
58464	1	Arterial haemorrhage
217845	1	Arterial injury
105217	1	Arterial occlusive disease
589457	1	Arterial rupture
22999	1	Arteriosclerosis
238964	1	Arteriosclerosis coronary artery
53180	1	Arteriovenous fistula site complication
53182	1	Arteriovenous fistula site haemorrhage
260633	1	Arteriovenous fistula thrombosis
743116	1	Arteriovenous malformation
33383	1	Arthralgia
509778	1	Arthritis
350727	1	Arthritis bacterial
451689	1	Arthropathy
132635	1	Asbestosis
380219	1	Ascariasis
24890	1	Ascites
657118	1	Asocial behaviour
129187	1	Aspartate aminotransferase increased
18025	1	Aspergillus infection
35870	1	Asphyxia
78362	1	Aspiration
450152	1	Aspiration breast
715194	1	Aspiration bronchial
619032	1	Aspirin-exacerbated respiratory disease
16364	1	Asthenia
18230	1	Asthma
356921	1	Astrocytoma
342769	1	Ataxia
14343	1	Atelectasis
690	1	Atrial fibrillation
225079	1	Atrial flutter
411130	1	Atrial septal defect
327695	1	Atrial tachycardia
730520	1	Atrial thrombosis
115826	1	Atrioventricular block
297185	1	Atrioventricular block complete
890414	1	Atrioventricular block first degree
485957	1	Atrioventricular block second degree
912130	1	Atrioventricular septal defect
848992	1	Atypical femur fracture
573351	1	Atypical fracture
399547	1	Atypical pneumonia
5482	1	Autism
70466	1	Autism spectrum disorder
212520	1	Autoimmune haemolytic anaemia
334797	1	Autoimmune hepatitis
857681	1	Autoimmune thyroiditis
389862	1	Autonomic failure syndrome
821403	1	Axonal neuropathy
76409	1	Azotaemia
803775	1	B precursor type acute leukaemia
93446	1	B-cell lymphoma
582000	1	B-cell lymphoma recurrent
298309	1	Back disorder
103672	1	Back pain
5079	1	Bacteraemia
39953	1	Bacterial infection
762512	1	Bacterial rhinitis
70597	1	Bacterial sepsis
641229	1	Bacterial toxaemia
44811	1	Balance disorder
265996	1	Band neutrophil percentage increased
472101	1	Bankruptcy
87409	1	Basal cell carcinoma
46137	1	Basal ganglia haemorrhage
485678	1	Bedridden
57169	1	Benign intracranial hypertension
291773	1	Benign pancreatic neoplasm
893965	1	Benign prostatic hyperplasia
628038	1	Bicuspid aortic valve
58234	1	Bile duct cancer
449221	1	Bile duct obstruction
219768	1	Biliary cirrhosis
421414	1	Biliary cirrhosis primary
91779	1	Biliary sepsis
516553	1	Biliary tract disorder
597726	1	Biliary tract infection
440965	1	Bilirubin conjugated increased
820320	1	Bipolar disorder
887629	1	BK virus infection
651487	1	Bladder agenesis
6897	1	Bladder cancer
100320	1	Bladder perforation
442568	1	Bladder tamponade
29833	1	Bladder transitional cell carcinoma
19939	1	Bladder transitional cell carcinoma metastatic
302232	1	Blast cell crisis
801302	1	Blast cells present
13015	1	Blast crisis in myelogenous leukaemia
338771	1	Bleeding varicose vein
662887	1	Blepharitis
275805	1	Blepharospasm
887252	1	Blighted ovum
16772	1	Blindness
718366	1	Blindness transient
124362	1	Blister
808713	1	Blood albumin abnormal
50641	1	Blood albumin decreased
129194	1	Blood albumin increased
129192	1	Blood alkaline phosphatase increased
225999	1	Blood bicarbonate decreased
93444	1	Blood bilirubin increased
694537	1	Blood calcium decreased
485545	1	Blood calcium increased
921680	1	Blood cholesterol increased
748125	1	Blood count abnormal
296933	1	Blood creatine phosphokinase increased
63925	1	Blood creatinine decreased
398989	1	Blood creatinine increased
558062	1	Blood disorder
758759	1	Blood fibrinogen decreased
48269	1	Blood glucose decreased
15368	1	Blood glucose increased
296353	1	Blood insulin increased
812286	1	Blood iron decreased
694540	1	Blood lactate dehydrogenase increased
226001	1	Blood lactic acid increased
474799	1	Blood phosphorus decreased
528370	1	Blood phosphorus increased
215639	1	Blood potassium decreased
259971	1	Blood potassium increased
324271	1	Blood pressure abnormal
64000	1	Blood pressure decreased
74152	1	Blood pressure fluctuation
312949	1	Blood pressure immeasurable
545096	1	Blood pressure inadequately controlled
93104	1	Blood pressure increased
210563	1	Blood pressure systolic increased
738473	1	Blood product transfusion
456915	1	Blood prolactin increased
241044	1	Blood sodium abnormal
456535	1	Blood sodium decreased
758755	1	Blood triglycerides increased
632569	1	Blood urea increased
694539	1	Blood uric acid increased
315915	1	Blood urine present
234778	1	Body temperature decreased
648863	1	Body temperature increased
222935	1	Bone cancer
863014	1	Bone cancer metastatic
685239	1	Bone disorder
740244	1	Bone infarction
216210	1	Bone lesion
876332	1	Bone lesion excision
560338	1	Bone marrow disorder
753844	1	Bone marrow eosinophilic leukocyte count increased
37126	1	Bone marrow failure
735838	1	Bone marrow necrosis
539333	1	Bone neoplasm
65059	1	Bone pain
252596	1	Bone tuberculosis
333437	1	Bovine tuberculosis
699469	1	Bradyarrhythmia
3630	1	Bradycardia
524736	1	Bradycardia foetal
469272	1	Bradyphrenia
2812	1	Brain abscess
372598	1	Brain compression
438018	1	Brain contusion
47864	1	Brain death
372264	1	Brain herniation
503967	1	Brain hypoxia
26510	1	Brain injury
760027	1	Brain malformation
902869	1	Brain mass
269461	1	Brain midline shift
91522	1	Brain neoplasm
7133	1	Brain neoplasm malignant
218536	1	Brain oedema
274308	1	Brain stem haematoma
79151	1	Brain stem haemorrhage
341387	1	Brain stem infarction
123644	1	Brain stem stroke
245434	1	Brain stem syndrome
630304	1	Breast atrophy
338727	1	Breast calcifications
13718	1	Breast cancer
311951	1	Breast cancer female
4197	1	Breast cancer metastatic
641970	1	Breast cancer recurrent
884989	1	Breast cancer stage III
450153	1	Breast cyst
227735	1	Breast mass
338737	1	Breast neoplasm
336508	1	Breast pain
374120	1	Breath sounds abnormal
4319	1	Brenner tumour
721448	1	Brief psychotic disorder with marked stressors
351857	1	Bronchial carcinoma
689568	1	Bronchial hyperreactivity
398728	1	Bronchial secretion retention
40552	1	Bronchiectasis
414180	1	Bronchiolitis
108871	1	Bronchitis
554407	1	Bronchitis chronic
224244	1	Bronchopneumonia
15255	1	Bronchopulmonary aspergillosis
27531	1	Bronchospasm
615862	1	Bulbar palsy
534909	1	Buried penis syndrome
851988	1	Burkholderia cepacia complex infection
356370	1	Burkitt^s lymphoma
642725	1	Burning mouth syndrome
684756	1	Burning sensation
233219	1	C-reactive protein increased
21114	1	Cachexia
861282	1	Calcinosis
73599	1	Calciphylaxis
882750	1	Calculus urinary
431863	1	Candida infection
226592	1	Candida sepsis
461946	1	Candida test positive
519046	1	Capillary leak syndrome
648843	1	Carbon dioxide increased
357360	1	Carbon monoxide poisoning
523971	1	Carcinoid heart disease
746892	1	Carcinoid syndrome
644379	1	Carcinoid tumour
468995	1	Carcinoid tumour of the caecum
693506	1	Cardiac amyloidosis
529612	1	Cardiac aneurysm
84	1	Cardiac arrest
261430	1	Cardiac arrest neonatal
80371	1	Cardiac death
7808	1	Cardiac disorder
67	1	Cardiac failure
4999	1	Cardiac failure acute
269471	1	Cardiac failure chronic
8533	1	Cardiac failure congestive
859412	1	Cardiac failure high output
644914	1	Cardiac fibrillation
691994	1	Cardiac fibroma
712570	1	Cardiac infection
723671	1	Cardiac murmur
408961	1	Cardiac neoplasm unspecified
5078	1	Cardiac operation
587747	1	Cardiac output decreased
16288	1	Cardiac procedure complication
771696	1	Cardiac pseudoaneurysm
73250	1	Cardiac tamponade
211439	1	Cardiac valve disease
416834	1	Cardiac valve replacement complication
350951	1	Cardiac valve rupture
116610	1	Cardiac valve sclerosis
730510	1	Cardiac ventricular thrombosis
3627	1	Cardio-respiratory arrest
44224	1	Cardiogenic shock
259335	1	Cardiomegaly
39761	1	Cardiomyopathy
847631	1	Cardioplegia
33573	1	Cardiopulmonary failure
824305	1	Cardiorenal syndrome
216159	1	Cardiotoxicity
11866	1	Cardiovascular disorder
224323	1	Cardiovascular insufficiency
625630	1	Carditis
773571	1	Carotid artery aneurysm
719633	1	Carotid artery dissection
351264	1	Carotid artery occlusion
241038	1	Carotid artery thrombosis
312946	1	Carotid pulse decreased
912342	1	Carpal tunnel syndrome
667712	1	Castleman^s disease
9239	1	Cataract
608909	1	Cataract congenital
796546	1	Catatonia
893968	1	Catheter site haemorrhage
521643	1	Catheter site infection
236535	1	Cauda equina syndrome
558554	1	Cell marker increased
256173	1	Cellulitis
250052	1	Cementoplasty
923099	1	Central nervous system fungal infection
376161	1	Central nervous system haemorrhage
639435	1	Central nervous system lesion
657278	1	Central nervous system leukaemia
291669	1	Central nervous system lymphoma
719439	1	Central nervous system necrosis
639847	1	Cerebellar ataxia
65129	1	Cerebellar haemorrhage
507896	1	Cerebellar infarction
891779	1	Cerebellar ischaemia
886390	1	Cerebellar syndrome
265474	1	Cerebellar tumour
134622	1	Cerebellopontine angle tumour
831164	1	Cerebral aneurysm perforation
270035	1	Cerebral artery embolism
361560	1	Cerebral artery occlusion
623883	1	Cerebral aspergillosis
518123	1	Cerebral atrophy
529124	1	Cerebral disorder
790711	1	Cerebral fungal infection
863609	1	Cerebral haemangioma
28358	1	Cerebral haematoma
2585	1	Cerebral haemorrhage
4142	1	Cerebral infarction
47402	1	Cerebral ischaemia
247522	1	Cerebral palsy
98489	1	Cerebral thrombosis
817314	1	Cerebral toxoplasmosis
799738	1	Cerebral vasoconstriction
435476	1	Cerebral venous thrombosis
565805	1	Cerebral ventricle dilatation
68485	1	Cerebral ventricular rupture
542	1	Cerebrovascular accident
271575	1	Cerebrovascular disorder
334067	1	Cerebrovascular insufficiency
291858	1	Cervical cord compression
779713	1	Cervical dysplasia
520413	1	Cervical myelopathy
45070	1	Cervical vertebral fracture
420093	1	Cervix cancer metastatic
79652	1	Cervix carcinoma
484071	1	Cervix carcinoma stage II
779712	1	Cervix carcinoma stage III
455568	1	Cervix neoplasm
335808	1	Chemical poisoning
260816	1	Chemotherapy
241884	1	Chest discomfort
17808	1	Chest pain
31952	1	Chikungunya virus infection
62563	1	Chills
560339	1	Chloroma
14541	1	Choking
88486	1	Choking sensation
48394	1	Cholangiocarcinoma
109229	1	Cholangitis
429162	1	Cholecystectomy
296225	1	Cholecystitis
69021	1	Cholecystitis acute
718974	1	Cholecystitis infective
319353	1	Cholelithiasis
95324	1	Cholestasis
449419	1	Cholestatic liver injury
680678	1	Chromaturia
39365	1	Chronic allograft nephropathy
272109	1	Chronic graft versus host disease
426788	1	Chronic hepatic failure
93445	1	Chronic hepatitis B
626832	1	Chronic inflammatory demyelinating polyradiculoneuropathy
12806	1	Chronic kidney disease
326113	1	Chronic lymphocytic leukaemia
261448	1	Chronic lymphocytic leukaemia transformation
21654	1	Chronic myeloid leukaemia
363205	1	Chronic myeloid leukaemia transformation
236405	1	Chronic myelomonocytic leukaemia
12939	1	Chronic obstructive pulmonary disease
505205	1	Chronic respiratory disease
387659	1	Chronic respiratory failure
578538	1	Chylothorax
4448	1	Circulatory collapse
628039	1	Circumstance or information capable of leading to medication error
463105	1	Cirrhosis alcoholic
230032	1	Citrobacter infection
733549	1	Clavicle fracture
804178	1	Clear cell renal cell carcinoma
752283	1	Clear cell sarcoma of soft tissue
311455	1	Cleft lip
458973	1	Cleft lip and palate
311454	1	Cleft palate
52012	1	Clostridium difficile colitis
91063	1	Clostridium difficile infection
706533	1	Clostridium difficile sepsis
346390	1	Clostridium test
109226	1	Coagulation time prolonged
37474	1	Coagulopathy
437002	1	Coarctation of the aorta
448032	1	Coccidioidomycosis
215727	1	Cognitive disorder
348527	1	Coital bleeding
316876	1	Colitis
64449	1	Colitis ischaemic
368253	1	Collagen disorder
48110	1	Colon cancer
41766	1	Colon cancer metastatic
751488	1	Colon cancer stage III
342001	1	Colon cancer stage IV
617707	1	Colon neoplasm
441205	1	Colonic abscess
118712	1	Colorectal cancer
69402	1	Colorectal cancer metastatic
3633	1	Coma
230749	1	Coma hepatic
597562	1	Coma uraemic
220438	1	Compartment syndrome
2924	1	Completed suicide
585905	1	Complicated fracture
455508	1	Complication associated with device
419433	1	Complication of device insertion
595629	1	Complications of bone marrow transplant
3055	1	Complications of transplant surgery
321768	1	Complications of transplanted heart
218535	1	Complications of transplanted kidney
38449	1	Complications of transplanted liver
271759	1	Complications of transplanted lung
865883	1	Computerised tomogram abnormal
261416	1	Concomitant disease aggravated
82364	1	Concomitant disease progression
49457	1	Concussion
3632	1	Condition aggravated
136322	1	Confusional state
125229	1	Congenital anomaly
848052	1	Congenital aortic stenosis
529165	1	Congenital bladder anomaly
311459	1	Congenital cardiovascular anomaly
517053	1	Congenital central nervous system anomaly
898485	1	Congenital cerebral cyst
723665	1	Congenital coronary artery malformation
517054	1	Congenital cyst
594312	1	Congenital cystic kidney disease
687292	1	Congenital cystic lung
550746	1	Congenital diaphragmatic hernia
640527	1	Congenital eye disorder
282180	1	Congenital hand malformation
281924	1	Congenital heart valve disorder
632643	1	Congenital hydrocephalus
640528	1	Congenital jaw malformation
246675	1	Congenital megacolon
638964	1	Congenital multiplex arthrogryposis
230295	1	Congenital torticollis
550747	1	Congenital tracheomalacia
216158	1	Congestive cardiomyopathy
731186	1	Conjunctival haemorrhage
28516	1	Conjunctivitis
225918	1	Constipation
610335	1	Contrast media allergy
222326	1	Contusion
493046	1	Convulsion
236801	1	Coordination abnormal
17531	1	Cor pulmonale
606601	1	Cor pulmonale chronic
501199	1	Corneal perforation
273220	1	Coronary artery aneurysm
118977	1	Coronary artery bypass
8841	1	Coronary artery disease
436423	1	Coronary artery embolism
280949	1	Coronary artery insufficiency
421421	1	Coronary artery occlusion
256519	1	Coronary artery stenosis
395093	1	Coronary artery thrombosis
395094	1	Coronary bypass thrombosis
242916	1	Coronary vascular graft occlusion
18004	1	Cough
567712	1	Cranial nerve disorder
9368	1	Craniocerebral injury
632403	1	Craniopharyngioma
738472	1	Craniotomy
306443	1	Crepitations
269315	1	CREST syndrome
376770	1	Creutzfeldt-Jakob disease
708491	1	Crime
626450	1	Critical illness polyneuropathy
679904	1	Crohn^s disease
528913	1	Crying
40777	1	Cryoglobulinaemia
305093	1	Cryptococcosis
84905	1	Cryptorchism
21115	1	CSF glucose abnormal
21118	1	CSF protein abnormal
787222	1	CSF test abnormal
21119	1	CSF white blood cell count positive
521644	1	Culture stool positive
22632	1	Cyanosis
77720	1	Cystic fibrosis
714703	1	Cystic fibrosis lung
434698	1	Cystitis
404102	1	Cystitis haemorrhagic
442565	1	Cystitis radiation
901399	1	Cytogenetic abnormality
636018	1	Cytokine release syndrome
636019	1	Cytokine storm
94200	1	Cytomegalovirus chorioretinitis
610106	1	Cytomegalovirus enterocolitis
72164	1	Cytomegalovirus infection
799983	1	Cytomegalovirus viraemia
288751	1	Cytopenia
500319	1	Cytotoxic cardiomyopathy
517051	1	Dandy-Walker syndrome
517577	1	Deafness
901195	1	Deafness neurosensory
79	1	Death
274161	1	Death neonatal
122192	1	Decreased appetite
439207	1	Decreased immune responsiveness
715804	1	Decreased interest
77418	1	Decubitus ulcer
5076	1	Deep vein thrombosis
201	1	Dehydration
117271	1	Delirium
136321	1	Delusion
49326	1	Dementia
211103	1	Dementia Alzheimer^s type
503238	1	Dementia with Lewy bodies
421097	1	Dengue fever
366282	1	Dental caries
664743	1	Dependence on respirator
550887	1	Depersonalisation
90004	1	Depressed level of consciousness
469270	1	Depressed mood
33459	1	Depression
736904	1	Dermatitis
827102	1	Dermatitis allergic
395191	1	Dermatitis bullous
254744	1	Dermatitis contact
823844	1	Dermatofibrosarcoma protuberans
296934	1	Dermatomyositis
634372	1	Dermatosis
230294	1	Developmental delay
485399	1	Developmental hip dysplasia
307535	1	Device breakage
655459	1	Device deployment issue
398394	1	Device deposit issue
95735	1	Device dislocation
262463	1	Device expulsion
690813	1	Device kink
372116	1	Device malfunction
911020	1	Device occlusion
471816	1	Device power source issue
359242	1	Device related infection
243617	1	Device related sepsis
507899	1	Diabetes insipidus
5245	1	Diabetes mellitus
601732	1	Diabetes mellitus inadequate control
731160	1	Diabetic cardiomyopathy
38851	1	Diabetic coma
14737	1	Diabetic complication
703529	1	Diabetic end stage renal disease
37708	1	Diabetic foot
123035	1	Diabetic foot infection
452554	1	Diabetic hyperglycaemic coma
522240	1	Diabetic hyperosmolar coma
19382	1	Diabetic ketoacidosis
468512	1	Diabetic ketoacidotic hyperglycaemic coma
338520	1	Diabetic metabolic decompensation
699561	1	Diabetic nephropathy
594786	1	Diabetic retinopathy
